id,0,1,2,3,4,5,6,7,8,9
1948-Republican-Thomas-E-Dewey,0.00037188546,0.08516177,0.1483823,0.029378951,0.056154704,0.0018594273,0.010784678,0.012644106,0.1305318,0.026775753
1952-Republican-Dwight-D-Eisenhower,0.0074804488,0.065793948,0.13566814,0.034512071,0.057633458,0.0061203672,0.027541652,0.005950357,0.12376743,0.043182591
1956-Republican-Dwight-D-Eisenhower,0.012034127,0.069151325,0.099146834,0.036731028,0.099775483,0.01221374,0.0030534351,0.015626403,0.14081724,0.028917827
1960-Republican-Richard-Nixon,0.018192264,0.085695136,0.090482574,0.042512447,0.074301034,0.018383761,0.0072769054,0.025181923,0.13548449,0.022500957
1964-Republican-Barry-Goldwater,0.020014045,0.085557116,0.10838015,0.046114232,0.071746255,0.0050327715,0.026802434,0.019077715,0.089419476,0.058403558
1968-Republican-Richard-Nixon,0.018923895,0.07712766,0.11364566,0.05789689,0.11108838,0.014525368,0.012172668,0.029562193,0.077639116,0.028130115
1972-Republican-Richard-Nixon,0.0093050797,0.064797192,0.04529882,0.066869687,0.13877258,0.038912152,0.0039758068,0.055449816,0.058706594,0.036628177
1976-Republican-Gerald-R-Ford,0.030760012,0.099820234,0.052082293,0.09163088,0.066463597,0.028762609,0.0028962349,0.027064816,0.054928593,0.052431839
1980-Republican-Ronald-Reagan,0.052146876,0.081018656,0.039650577,0.1294048,0.051140065,0.017056559,0.0035830619,0.038910275,0.04139769,0.070595203
1984-Republican-Ronald-Reagan,0.058451521,0.07772331,0.023874565,0.073906373,0.055121057,0.031021966,0.0042285672,0.08995996,0.051603488,0.067507391
1988-Republican-George-Bush,0.073167248,0.066339066,0.014827724,0.068338952,0.055882521,0.054854008,0.0046568767,0.07702417,0.048397234,0.067938975
1992-Republican-George-Bush,0.06020933,0.058842571,0.0068697623,0.038988598,0.054238751,0.094594109,0.027047441,0.049455095,0.0426213,0.092112362
1996-Republican-Robert-Dole,0.076616475,0.063330381,0.010518158,0.032883082,0.044692944,0.069013877,0.069899616,0.037274875,0.042995276,0.078609389
2000-Republican-George-W-Bush,0.08321492,0.07741267,0.01098283,0.033274127,0.049674364,0.092362345,0.03901717,0.035050326,0.041148609,0.057164002
