id,0,1,2,3,4,5,6,7,8,9
1948-Democratic-Harry-S-Truman,0.10115329,0.0084094185,0.053820279,0.014656415,0.0031234983,0.042047093,0.12421913,0.11388755,0,0.039404133
1948-Republican-Thomas-E-Dewey,0.10598736,0.014131647,0.051692079,0,0.0033469691,0.042766828,0.098921532,0.12941614,0,0.055782819
1952-Democratic-Adlai-Stevenson,0.10514874,0.0020594966,0.083180778,0.021510297,0.0022883295,0.036842105,0.12631579,0.10503432,0,0.049313501
1952-Republican-Dwight-D-Eisenhower,0.0850051,0.015640938,0.056103366,0.014960898,0,0.046922815,0.070554233,0.15895954,0.002550153,0.056953417
1956-Democratic-Adlai-Stevenson,0.094862605,0.010115492,0.084109916,0.01561131,0.002787734,0.043090402,0.11477499,0.11095181,0,0.052887296
1956-Republican-Dwight-D-Eisenhower,0.1117198,0.014907948,0.049303996,0.017961383,0.012752582,0.034216435,0.12303547,0.11082173,0,0.042748092
1960-Democratic-John-F-Kennedy,0.083354559,0.0060494142,0.097745797,0.029100866,0.0093606724,0.048522669,0.10583291,0.065461029,0,0.07615894
1960-Republican-Richard-Nixon,0.10896208,0.01388357,0.063577173,0.029490617,0.0090961318,0.045289161,0.10972807,0.074779778,0,0.065204902
1964-Democratic-Lyndon-B-Johnson,0.093290634,0.0057223856,0.050346493,0.039689206,0.020369593,0.040581688,0.16967661,0.033231835,0.00005249895,0.073183536
1964-Republican-Barry-Goldwater,0.10358146,0.024110487,0.051381086,0.027972846,0.02340824,0.085088951,0.064138577,0.085088951,0,0.065777154
1968-Democratic-Hubert-H-Humphrey,0.084223375,0.0106805,0.078181263,0.048092768,0.017149832,0.048458956,0.098321636,0.022398535,0.0021361001,0.10826976
1968-Republican-Richard-Nixon,0.10351882,0.014525368,0.0625,0.031198854,0.024447627,0.04551964,0.092982815,0.050327332,0,0.11569149
1972-Democratic-George-McGovern,0.061205725,0.016470776,0.12133205,0.052210762,0.020908291,0.043215799,0.052970337,0.020548493,0.0062365076,0.13400496
1972-Republican-Richard-Nixon,0.07765512,0.021317092,0.058622002,0.052489109,0.037178023,0.038700673,0.099099099,0.019286893,0.0093473755,0.10502051
1976-Democratic-Jimmy-Carter,0.081220476,0.027185964,0.12759086,0.031716957,0.05326328,0.030704714,0.047816447,0.016918924,0.0021690928,0.11317844
1976-Republican-Gerald-R-Ford,0.10526316,0.050534305,0.074802756,0.036602417,0.042744432,0.037251573,0.043543394,0.025716568,0.001747728,0.088634775
1980-Democratic-Jimmy-Carter,0.076189709,0.023982168,0.11985713,0.048286604,0.080943173,0.02220969,0.060129982,0.0079224406,0.0037866581,0.088301644
1980-Republican-Ronald-Reagan,0.092123186,0.065827658,0.072016583,0.035830619,0.090642582,0.043440924,0.035090317,0.019366301,0.0026946994,0.067870891
1984-Democratic-Walter-F-Mondale,0.063383013,0.014183611,0.11291484,0.068230927,0.10382847,0.050168984,0.022826749,0.012493767,0.016787634,0.050279794
1984-Republican-Ronald-Reagan,0.075927104,0.068854545,0.05684242,0.048722075,0.095872469,0.05171575,0.040975938,0.022677095,0.017213636,0.054597163
1988-Democratic-Michael-Dukakis,0.082630691,0.021711636,0.083473862,0.082419899,0.069561551,0.060919056,0.018338954,0.010961214,0.025716695,0.058600337
1988-Republican-George-Bush,0.073252957,0.088309239,0.05179704,0.067024741,0.069138906,0.054796869,0.03076967,0.014513456,0.030512542,0.051311354
1992-Democratic-William-J-Clinton,0.070527454,0.032560375,0.089390845,0.12723777,0.032199928,0.044214826,0.013696984,0.016099964,0.063438664,0.043974528
1992-Republican-George-Bush,0.059849657,0.092651872,0.035931374,0.075927058,0.033845268,0.078013164,0.025069237,0.017228357,0.068014243,0.038449088
1996-Democratic-William-J-Clinton,0.038402719,0.030133107,0.060889266,0.13707165,0.017615406,0.035060889,0.016029453,0.0067403002,0.13588219,0.025828377
1996-Republican-Robert-Dole,0.061374373,0.10385297,0.045504872,0.062739888,0.02620313,0.06871863,0.020224387,0.01922793,0.079827281,0.038160614
2000-Democratic-Albert-Gore-Jr,0.043677575,0.025977334,0.066641199,0.16881022,0.013285793,0.044144488,0.014134726,0.0053907212,0.081030604,0.020671506
2000-Republican-George-W-Bush,0.069094139,0.08963884,0.044671403,0.079100059,0.02741267,0.081053878,0.016666667,0.014505625,0.056512729,0.040645352
